Period,Date_Range,Environment,Time,R_FR
Jan 2005,09-10/01/2005,AFS 2m,15:40,0.76003
Jan 2005,09-10/01/2005,AFS 2m,15:50,0.77402
Jan 2005,09-10/01/2005,AFS 2m,16:00,0.79279
Jan 2005,09-10/01/2005,AFS 2m,16:10,0.77655
Jan 2005,09-10/01/2005,AFS 2m,16:20,0.81136
Jan 2005,09-10/01/2005,AFS 2m,16:30,0.7636
Jan 2005,09-10/01/2005,AFS 2m,16:40,0.70732
Jan 2005,09-10/01/2005,AFS 2m,16:50,0.5146
Jan 2005,09-10/01/2005,AFS 2m,17:00,0.53238
Jan 2005,09-10/01/2005,AFS 2m,17:10,0.61217
Jan 2005,09-10/01/2005,AFS 2m,17:20,0.63846
Jan 2005,09-10/01/2005,AFS 2m,17:30,0.7948
Jan 2005,09-10/01/2005,AFS 2m,17:40,0.78117
Jan 2005,09-10/01/2005,AFS 2m,17:50,0.63091
Jan 2005,09-10/01/2005,AFS 2m,18:00,0.61317
Jan 2005,09-10/01/2005,AFS 2m,18:10,0.65441
Jan 2005,09-10/01/2005,AFS 2m,18:20,0.70367
Jan 2005,09-10/01/2005,AFS 2m,18:30,0.67232
Jan 2005,09-10/01/2005,AFS 2m,18:40,0.72543
Jan 2005,09-10/01/2005,AFS 2m,18:50,0.73803
Jan 2005,09-10/01/2005,AFS 2m,19:00,0.75063
Jan 2005,09-10/01/2005,AFS 2m,19:10,0.76323
Jan 2005,09-10/01/2005,AFS 2m,19:20,0.77583
Jan 2005,09-10/01/2005,AFS 2m,5:40,0.54185
Jan 2005,09-10/01/2005,AFS 2m,5:50,0.55641
Jan 2005,09-10/01/2005,AFS 2m,6:00,0.57098
Jan 2005,09-10/01/2005,AFS 2m,6:10,0.58555
Jan 2005,09-10/01/2005,AFS 2m,6:20,0.60011
Jan 2005,09-10/01/2005,AFS 2m,6:30,0.7541
Jan 2005,09-10/01/2005,AFS 2m,6:40,0.56864
Jan 2005,09-10/01/2005,AFS 2m,6:50,0.55268
Jan 2005,09-10/01/2005,AFS 2m,7:00,0.625
Jan 2005,09-10/01/2005,AFS 2m,7:10,0.68648
Jan 2005,09-10/01/2005,AFS 2m,7:20,0.70222
Jan 2005,09-10/01/2005,AFS 2m,7:30,0.71338
Jan 2005,09-10/01/2005,AFS 2m,7:40,0.66311
Jan 2005,09-10/01/2005,AFS 2m,7:50,0.74374
Jan 2005,09-10/01/2005,AFS 2m,8:00,0.78061
Jan 2005,09-10/01/2005,AFS 2m,8:10,0.7875
Jan 2005,09-10/01/2005,AFS 2m,8:20,0.7601
Jan 2005,09-10/01/2005,AFS 2m,8:30,0.75545
Jan 2005,09-10/01/2005,AFS 2m,8:40,0.75928
Jan 2005,09-10/01/2005,AFS 2m,8:50,0.79899
Jan 2005,09-10/01/2005,AFS 2m,9:00,0.80278
Jan 2005,09-10/01/2005,AFS 2m,9:10,0.79293
Jan 2005,09-10/01/2005,AFS 2m,9:20,0.78868
Jan 2005,09-10/01/2005,AFS 2m,9:30,0.79938
Jan 2005,09-10/01/2005,AFS 2m,9:40,0.81919
Jan 2005,09-10/01/2005,AFS 2m,9:50,0.82655
Jan 2005,14-15/01/2005,AFS 2m,10:00,0.70137
Jan 2005,14-15/01/2005,AFS 2m,10:10,0.71846
Jan 2005,14-15/01/2005,AFS 2m,10:20,0.52645
Jan 2005,14-15/01/2005,AFS 2m,10:30,0.77145
Jan 2005,14-15/01/2005,AFS 2m,10:40,0.78714
Jan 2005,14-15/01/2005,AFS 2m,10:50,0.41867
Jan 2005,14-15/01/2005,AFS 2m,11:00,0.44586
Jan 2005,14-15/01/2005,AFS 2m,11:10,0.26941
Jan 2005,14-15/01/2005,AFS 2m,11:20,0.22282
Jan 2005,14-15/01/2005,AFS 2m,11:30,0.17744
Jan 2005,14-15/01/2005,AFS 2m,11:40,0.43736
Jan 2005,14-15/01/2005,AFS 2m,11:50,0.42061
Jan 2005,14-15/01/2005,AFS 2m,12:00,0.48004
Jan 2005,14-15/01/2005,AFS 2m,12:10,0.53577
Jan 2005,14-15/01/2005,AFS 2m,12:20,0.54392
Jan 2005,14-15/01/2005,AFS 2m,12:30,0.58656
Jan 2005,14-15/01/2005,AFS 2m,12:40,0.55993
Jan 2005,14-15/01/2005,AFS 2m,12:50,0.53766
Jan 2005,14-15/01/2005,AFS 2m,13:00,0.41074
Jan 2005,14-15/01/2005,AFS 2m,13:10,0.41081
Jan 2005,14-15/01/2005,AFS 2m,13:20,0.50834
Jan 2005,14-15/01/2005,AFS 2m,13:30,0.54579
Jan 2005,14-15/01/2005,AFS 2m,13:40,0.68593
Jan 2005,14-15/01/2005,AFS 2m,13:50,0.71507
Jan 2005,14-15/01/2005,AFS 2m,14:00,0.69257
Jan 2005,14-15/01/2005,AFS 2m,14:10,0.94518
Jan 2005,14-15/01/2005,AFS 2m,14:20,0.34464
Jan 2005,14-15/01/2005,AFS 2m,14:30,0.88864
Jan 2005,14-15/01/2005,AFS 2m,14:40,0.53587
Jan 2005,14-15/01/2005,AFS 2m,14:50,0.52165
Jan 2005,14-15/01/2005,AFS 2m,15:00,0.52539
Jan 2005,14-15/01/2005,AFS 2m,15:10,0.50683
Jan 2005,14-15/01/2005,AFS 2m,15:20,0.69139
Jan 2005,14-15/01/2005,AFS 2m,15:30,0.64207
Jan 2005,14-15/01/2005,AFS 2m,15:40,0.82694
Jan 2005,14-15/01/2005,AFS 2m,15:50,0.80839
Jan 2005,14-15/01/2005,AFS 2m,16:00,0.77868
Jan 2005,14-15/01/2005,AFS 2m,16:10,0.80963
Jan 2005,14-15/01/2005,AFS 2m,16:20,0.67661
Jan 2005,14-15/01/2005,AFS 2m,16:30,0.97897
Jan 2005,14-15/01/2005,AFS 2m,16:40,0.84416
Jan 2005,14-15/01/2005,AFS 2m,16:50,0.57447
Jan 2005,14-15/01/2005,AFS 2m,17:00,0.88692
Jan 2005,14-15/01/2005,AFS 2m,17:10,0.38969
Jan 2005,14-15/01/2005,AFS 2m,17:20,0.48582
Jan 2005,14-15/01/2005,AFS 2m,17:30,0.37385
Jan 2005,14-15/01/2005,AFS 2m,17:40,0.71506
Jan 2005,14-15/01/2005,AFS 2m,17:50,0.58922
Jan 2005,14-15/01/2005,AFS 2m,18:00,0.49531
Jan 2005,14-15/01/2005,AFS 2m,18:10,0.79866
Jan 2005,14-15/01/2005,AFS 2m,18:20,0.84536
Jan 2005,14-15/01/2005,AFS 2m,18:30,0.73337
Jan 2005,14-15/01/2005,AFS 2m,18:40,0.74013
Jan 2005,14-15/01/2005,AFS 2m,18:50,0.75913
Jan 2005,14-15/01/2005,AFS 2m,19:00,0.77812
Jan 2005,14-15/01/2005,AFS 2m,19:10,0.79712
Jan 2005,14-15/01/2005,AFS 2m,19:20,0.81611
Jan 2005,14-15/01/2005,AFS 2m,5:40,0.56172
Jan 2005,14-15/01/2005,AFS 2m,5:50,0.56834
Jan 2005,14-15/01/2005,AFS 2m,6:00,0.57496
Jan 2005,14-15/01/2005,AFS 2m,6:10,0.58158
Jan 2005,14-15/01/2005,AFS 2m,6:20,0.5882
Jan 2005,14-15/01/2005,AFS 2m,6:30,0.47407
Jan 2005,14-15/01/2005,AFS 2m,6:40,0.57277
Jan 2005,14-15/01/2005,AFS 2m,6:50,0.69329
Jan 2005,14-15/01/2005,AFS 2m,7:00,0.7527
Jan 2005,14-15/01/2005,AFS 2m,7:10,0.54133
Jan 2005,14-15/01/2005,AFS 2m,7:20,0.61007
Jan 2005,14-15/01/2005,AFS 2m,7:30,0.64783
Jan 2005,14-15/01/2005,AFS 2m,7:40,0.70461
Jan 2005,14-15/01/2005,AFS 2m,7:50,0.62315
Jan 2005,14-15/01/2005,AFS 2m,8:00,0.71583
Jan 2005,14-15/01/2005,AFS 2m,8:10,0.70287
Jan 2005,14-15/01/2005,AFS 2m,8:20,0.53635
Jan 2005,14-15/01/2005,AFS 2m,8:30,0.67317
Jan 2005,14-15/01/2005,AFS 2m,8:40,0.89616
Jan 2005,14-15/01/2005,AFS 2m,8:50,0.64894
Jan 2005,14-15/01/2005,AFS 2m,9:00,0.52934
Jan 2005,14-15/01/2005,AFS 2m,9:10,0.3801
Jan 2005,14-15/01/2005,AFS 2m,9:20,0.5482
Jan 2005,14-15/01/2005,AFS 2m,9:30,0.57823
Jan 2005,14-15/01/2005,AFS 2m,9:40,0.52409
Jan 2005,14-15/01/2005,AFS 2m,9:50,0.35954
Jan 2005,18-19/01/2005,AFS 2m,10:00,0.43317
Jan 2005,18-19/01/2005,AFS 2m,10:10,0.45823
Jan 2005,18-19/01/2005,AFS 2m,10:20,0.56832
Jan 2005,18-19/01/2005,AFS 2m,10:30,0.7205
Jan 2005,18-19/01/2005,AFS 2m,10:40,0.65248
Jan 2005,18-19/01/2005,AFS 2m,10:50,0.60024
Jan 2005,18-19/01/2005,AFS 2m,11:00,0.62028
Jan 2005,18-19/01/2005,AFS 2m,11:10,0.67666
Jan 2005,18-19/01/2005,AFS 2m,11:20,0.71525
Jan 2005,18-19/01/2005,AFS 2m,11:30,0.78558
Jan 2005,18-19/01/2005,AFS 2m,11:40,0.33777
Jan 2005,18-19/01/2005,AFS 2m,11:50,0.50369
Jan 2005,18-19/01/2005,AFS 2m,12:00,0.63879
Jan 2005,18-19/01/2005,AFS 2m,12:10,0.58999
Jan 2005,18-19/01/2005,AFS 2m,12:20,0.56982
Jan 2005,18-19/01/2005,AFS 2m,12:30,0.58013
Jan 2005,18-19/01/2005,AFS 2m,12:40,0.45604
Jan 2005,18-19/01/2005,AFS 2m,12:50,0.40832
Jan 2005,18-19/01/2005,AFS 2m,13:00,0.40122
Jan 2005,18-19/01/2005,AFS 2m,13:10,0.55322
Jan 2005,18-19/01/2005,AFS 2m,13:20,0.46992
Jan 2005,18-19/01/2005,AFS 2m,13:30,0.42027
Jan 2005,18-19/01/2005,AFS 2m,13:40,0.33309
Jan 2005,18-19/01/2005,AFS 2m,13:50,0.50271
Jan 2005,18-19/01/2005,AFS 2m,14:00,0.29195
Jan 2005,18-19/01/2005,AFS 2m,14:10,0.28826
Jan 2005,18-19/01/2005,AFS 2m,14:20,0.47055
Jan 2005,18-19/01/2005,AFS 2m,14:30,0.29279
Jan 2005,18-19/01/2005,AFS 2m,14:40,0.5369
Jan 2005,18-19/01/2005,AFS 2m,14:50,0.71309
Jan 2005,18-19/01/2005,AFS 2m,15:00,0.65536
Jan 2005,18-19/01/2005,AFS 2m,15:10,0.7223
Jan 2005,18-19/01/2005,AFS 2m,15:20,0.87638
Jan 2005,18-19/01/2005,AFS 2m,15:30,0.67303
Jan 2005,18-19/01/2005,AFS 2m,15:40,0.71811
Jan 2005,18-19/01/2005,AFS 2m,15:50,0.89416
Jan 2005,18-19/01/2005,AFS 2m,16:00,0.55958
Jan 2005,18-19/01/2005,AFS 2m,16:10,0.4938
Jan 2005,18-19/01/2005,AFS 2m,16:20,0.56772
Jan 2005,18-19/01/2005,AFS 2m,16:30,1.01705
Jan 2005,18-19/01/2005,AFS 2m,16:40,1.11973
Jan 2005,18-19/01/2005,AFS 2m,16:50,1.06017
Jan 2005,18-19/01/2005,AFS 2m,17:00,0.77478
Jan 2005,18-19/01/2005,AFS 2m,17:10,0.73162
Jan 2005,18-19/01/2005,AFS 2m,17:20,0.68285
Jan 2005,18-19/01/2005,AFS 2m,17:30,0.86511
Jan 2005,18-19/01/2005,AFS 2m,17:40,0.63173
Jan 2005,18-19/01/2005,AFS 2m,17:50,0.39449
Jan 2005,18-19/01/2005,AFS 2m,18:00,0.53829
Jan 2005,18-19/01/2005,AFS 2m,18:10,0.82213
Jan 2005,18-19/01/2005,AFS 2m,18:20,0.74104
Jan 2005,18-19/01/2005,AFS 2m,18:30,0.65884
Jan 2005,18-19/01/2005,AFS 2m,18:40,0.57483
Jan 2005,18-19/01/2005,AFS 2m,18:50,0.55093
Jan 2005,18-19/01/2005,AFS 2m,19:00,0.52702
Jan 2005,18-19/01/2005,AFS 2m,19:10,0.50311
Jan 2005,18-19/01/2005,AFS 2m,19:20,0.4792
Jan 2005,18-19/01/2005,AFS 2m,5:40,0.49324
Jan 2005,18-19/01/2005,AFS 2m,5:50,0.50282
Jan 2005,18-19/01/2005,AFS 2m,6:00,0.51239
Jan 2005,18-19/01/2005,AFS 2m,6:10,0.52197
Jan 2005,18-19/01/2005,AFS 2m,6:20,0.53155
Jan 2005,18-19/01/2005,AFS 2m,6:30,0.49546
Jan 2005,18-19/01/2005,AFS 2m,6:40,0.49237
Jan 2005,18-19/01/2005,AFS 2m,6:50,0.59813
Jan 2005,18-19/01/2005,AFS 2m,7:00,0.66533
Jan 2005,18-19/01/2005,AFS 2m,7:10,0.55912
Jan 2005,18-19/01/2005,AFS 2m,7:20,0.54798
Jan 2005,18-19/01/2005,AFS 2m,7:30,0.59936
Jan 2005,18-19/01/2005,AFS 2m,7:40,0.60619
Jan 2005,18-19/01/2005,AFS 2m,7:50,0.64617
Jan 2005,18-19/01/2005,AFS 2m,8:00,0.67119
Jan 2005,18-19/01/2005,AFS 2m,8:10,0.68588
Jan 2005,18-19/01/2005,AFS 2m,8:20,0.6517
Jan 2005,18-19/01/2005,AFS 2m,8:30,0.62085
Jan 2005,18-19/01/2005,AFS 2m,8:40,0.60752
Jan 2005,18-19/01/2005,AFS 2m,8:50,0.65319
Jan 2005,18-19/01/2005,AFS 2m,9:00,0.66323
Jan 2005,18-19/01/2005,AFS 2m,9:10,0.71543
Jan 2005,18-19/01/2005,AFS 2m,9:20,0.67126
Jan 2005,18-19/01/2005,AFS 2m,9:30,0.64832
Jan 2005,18-19/01/2005,AFS 2m,9:40,0.5915
Jan 2005,18-19/01/2005,AFS 2m,9:50,0.56986
Jan 2005,11-12/01/2005,MO 1.2m,10:00,0.35819
Jan 2005,11-12/01/2005,MO 1.2m,10:10,0.24829
Jan 2005,11-12/01/2005,MO 1.2m,10:20,0.2532
Jan 2005,11-12/01/2005,MO 1.2m,10:30,0.23909
Jan 2005,11-12/01/2005,MO 1.2m,10:40,0.23076
Jan 2005,11-12/01/2005,MO 1.2m,10:50,0.22137
Jan 2005,11-12/01/2005,MO 1.2m,11:00,0.21873
Jan 2005,11-12/01/2005,MO 1.2m,11:10,0.22059
Jan 2005,11-12/01/2005,MO 1.2m,11:20,0.95792
Jan 2005,11-12/01/2005,MO 1.2m,11:30,1.09301
Jan 2005,11-12/01/2005,MO 1.2m,11:40,0.54375
Jan 2005,11-12/01/2005,MO 1.2m,11:50,0.55968
Jan 2005,11-12/01/2005,MO 1.2m,12:00,0.73014
Jan 2005,11-12/01/2005,MO 1.2m,12:10,0.78125
Jan 2005,11-12/01/2005,MO 1.2m,12:20,0.77195
Jan 2005,11-12/01/2005,MO 1.2m,12:30,0.74647
Jan 2005,11-12/01/2005,MO 1.2m,12:40,0.7616
Jan 2005,11-12/01/2005,MO 1.2m,12:50,0.76622
Jan 2005,11-12/01/2005,MO 1.2m,13:00,0.75654
Jan 2005,11-12/01/2005,MO 1.2m,13:10,0.6192
Jan 2005,11-12/01/2005,MO 1.2m,13:20,0.57244
Jan 2005,11-12/01/2005,MO 1.2m,13:30,0.47841
Jan 2005,11-12/01/2005,MO 1.2m,13:40,0.55281
Jan 2005,11-12/01/2005,MO 1.2m,13:50,0.5888
Jan 2005,11-12/01/2005,MO 1.2m,14:00,0.61496
Jan 2005,11-12/01/2005,MO 1.2m,14:10,0.53436
Jan 2005,11-12/01/2005,MO 1.2m,14:20,0.62594
Jan 2005,11-12/01/2005,MO 1.2m,14:30,0.71278
Jan 2005,11-12/01/2005,MO 1.2m,14:40,0.70267
Jan 2005,11-12/01/2005,MO 1.2m,14:50,0.41365
Jan 2005,11-12/01/2005,MO 1.2m,15:00,0.45186
Jan 2005,11-12/01/2005,MO 1.2m,15:10,0.54051
Jan 2005,11-12/01/2005,MO 1.2m,15:20,0.44751
Jan 2005,11-12/01/2005,MO 1.2m,15:30,0.49695
Jan 2005,11-12/01/2005,MO 1.2m,15:40,0.40311
Jan 2005,11-12/01/2005,MO 1.2m,15:50,0.4802
Jan 2005,11-12/01/2005,MO 1.2m,16:00,0.84479
Jan 2005,11-12/01/2005,MO 1.2m,16:10,0.58421
Jan 2005,11-12/01/2005,MO 1.2m,16:20,0.37653
Jan 2005,11-12/01/2005,MO 1.2m,16:30,0.3139
Jan 2005,11-12/01/2005,MO 1.2m,16:40,0.92196
Jan 2005,11-12/01/2005,MO 1.2m,16:50,0.96598
Jan 2005,11-12/01/2005,MO 1.2m,17:00,0.47233
Jan 2005,11-12/01/2005,MO 1.2m,17:10,0.43642
Jan 2005,11-12/01/2005,MO 1.2m,17:20,0.33149
Jan 2005,11-12/01/2005,MO 1.2m,17:30,0.38189
Jan 2005,11-12/01/2005,MO 1.2m,17:40,0.46814
Jan 2005,11-12/01/2005,MO 1.2m,17:50,0.59973
Jan 2005,11-12/01/2005,MO 1.2m,18:00,0.79039
Jan 2005,11-12/01/2005,MO 1.2m,18:10,0.72875
Jan 2005,11-12/01/2005,MO 1.2m,18:20,1.017
Jan 2005,11-12/01/2005,MO 1.2m,18:30,0.69193
Jan 2005,11-12/01/2005,MO 1.2m,18:40,0.7797
Jan 2005,11-12/01/2005,MO 1.2m,18:50,0.80534
Jan 2005,11-12/01/2005,MO 1.2m,19:00,0.83099
Jan 2005,11-12/01/2005,MO 1.2m,19:10,0.85664
Jan 2005,11-12/01/2005,MO 1.2m,19:20,0.88228
Jan 2005,11-12/01/2005,MO 1.2m,5:40,0.62326
Jan 2005,11-12/01/2005,MO 1.2m,5:50,0.61256
Jan 2005,11-12/01/2005,MO 1.2m,6:00,0.60186
Jan 2005,11-12/01/2005,MO 1.2m,6:10,0.59117
Jan 2005,11-12/01/2005,MO 1.2m,6:20,0.58047
Jan 2005,11-12/01/2005,MO 1.2m,6:30,0.45952
Jan 2005,11-12/01/2005,MO 1.2m,6:40,0.58614
Jan 2005,11-12/01/2005,MO 1.2m,6:50,0.72622
Jan 2005,11-12/01/2005,MO 1.2m,7:00,0.67982
Jan 2005,11-12/01/2005,MO 1.2m,7:10,0.54991
Jan 2005,11-12/01/2005,MO 1.2m,7:20,0.55207
Jan 2005,11-12/01/2005,MO 1.2m,7:30,0.42171
Jan 2005,11-12/01/2005,MO 1.2m,7:40,0.39738
Jan 2005,11-12/01/2005,MO 1.2m,7:50,0.37983
Jan 2005,11-12/01/2005,MO 1.2m,8:00,0.37139
Jan 2005,11-12/01/2005,MO 1.2m,8:10,0.4195
Jan 2005,11-12/01/2005,MO 1.2m,8:20,0.34617
Jan 2005,11-12/01/2005,MO 1.2m,8:30,0.32923
Jan 2005,11-12/01/2005,MO 1.2m,8:40,0.57986
Jan 2005,11-12/01/2005,MO 1.2m,8:50,0.62478
Jan 2005,11-12/01/2005,MO 1.2m,9:00,0.73765
Jan 2005,11-12/01/2005,MO 1.2m,9:10,0.37158
Jan 2005,11-12/01/2005,MO 1.2m,9:20,0.79505
Jan 2005,11-12/01/2005,MO 1.2m,9:30,1.02193
Jan 2005,11-12/01/2005,MO 1.2m,9:40,0.95706
Jan 2005,11-12/01/2005,MO 1.2m,9:50,0.42961
Jan 2005,19-20/01/2005,MO 1.2m,10:00,0.43317
Jan 2005,19-20/01/2005,MO 1.2m,10:10,0.45823
Jan 2005,19-20/01/2005,MO 1.2m,10:20,0.56832
Jan 2005,19-20/01/2005,MO 1.2m,10:30,0.7205
Jan 2005,19-20/01/2005,MO 1.2m,10:40,0.65248
Jan 2005,19-20/01/2005,MO 1.2m,10:50,0.60024
Jan 2005,19-20/01/2005,MO 1.2m,11:00,0.62028
Jan 2005,19-20/01/2005,MO 1.2m,11:10,0.67666
Jan 2005,19-20/01/2005,MO 1.2m,11:20,0.71525
Jan 2005,19-20/01/2005,MO 1.2m,11:30,0.78558
Jan 2005,19-20/01/2005,MO 1.2m,11:40,0.33777
Jan 2005,19-20/01/2005,MO 1.2m,11:50,0.50369
Jan 2005,19-20/01/2005,MO 1.2m,12:00,0.63879
Jan 2005,19-20/01/2005,MO 1.2m,12:10,0.58999
Jan 2005,19-20/01/2005,MO 1.2m,12:20,0.56982
Jan 2005,19-20/01/2005,MO 1.2m,12:30,0.58013
Jan 2005,19-20/01/2005,MO 1.2m,12:40,0.45604
Jan 2005,19-20/01/2005,MO 1.2m,12:50,0.40832
Jan 2005,19-20/01/2005,MO 1.2m,13:00,0.40122
Jan 2005,19-20/01/2005,MO 1.2m,13:10,0.55322
Jan 2005,19-20/01/2005,MO 1.2m,13:20,0.46992
Jan 2005,19-20/01/2005,MO 1.2m,13:30,0.42027
Jan 2005,19-20/01/2005,MO 1.2m,13:40,0.33309
Jan 2005,19-20/01/2005,MO 1.2m,13:50,0.50271
Jan 2005,19-20/01/2005,MO 1.2m,14:00,0.29195
Jan 2005,19-20/01/2005,MO 1.2m,14:10,0.28826
Jan 2005,19-20/01/2005,MO 1.2m,14:20,0.47055
Jan 2005,19-20/01/2005,MO 1.2m,14:30,0.29279
Jan 2005,19-20/01/2005,MO 1.2m,14:40,0.5369
Jan 2005,19-20/01/2005,MO 1.2m,14:50,0.71309
Jan 2005,19-20/01/2005,MO 1.2m,15:00,0.65536
Jan 2005,19-20/01/2005,MO 1.2m,15:10,0.7223
Jan 2005,19-20/01/2005,MO 1.2m,15:20,0.87638
Jan 2005,19-20/01/2005,MO 1.2m,15:30,0.67303
Jan 2005,19-20/01/2005,MO 1.2m,15:40,0.71811
Jan 2005,19-20/01/2005,MO 1.2m,15:50,0.89416
Jan 2005,19-20/01/2005,MO 1.2m,16:00,0.55958
Jan 2005,19-20/01/2005,MO 1.2m,16:10,0.4938
Jan 2005,19-20/01/2005,MO 1.2m,16:20,0.56772
Jan 2005,19-20/01/2005,MO 1.2m,16:30,1.01705
Jan 2005,19-20/01/2005,MO 1.2m,16:40,1.11973
Jan 2005,19-20/01/2005,MO 1.2m,16:50,1.06017
Jan 2005,19-20/01/2005,MO 1.2m,17:00,0.77478
Jan 2005,19-20/01/2005,MO 1.2m,17:10,0.73162
Jan 2005,19-20/01/2005,MO 1.2m,17:20,0.68285
Jan 2005,19-20/01/2005,MO 1.2m,17:30,0.86511
Jan 2005,19-20/01/2005,MO 1.2m,17:40,0.63173
Jan 2005,19-20/01/2005,MO 1.2m,17:50,0.39449
Jan 2005,19-20/01/2005,MO 1.2m,18:00,0.53829
Jan 2005,19-20/01/2005,MO 1.2m,18:10,0.82213
Jan 2005,19-20/01/2005,MO 1.2m,18:20,0.74104
Jan 2005,19-20/01/2005,MO 1.2m,18:30,0.65884
Jan 2005,19-20/01/2005,MO 1.2m,18:40,0.57483
Jan 2005,19-20/01/2005,MO 1.2m,18:50,0.55093
Jan 2005,19-20/01/2005,MO 1.2m,19:00,0.52702
Jan 2005,19-20/01/2005,MO 1.2m,19:10,0.50311
Jan 2005,19-20/01/2005,MO 1.2m,19:20,0.4792
Jan 2005,19-20/01/2005,MO 1.2m,5:40,0.49838
Jan 2005,19-20/01/2005,MO 1.2m,5:50,0.5074
Jan 2005,19-20/01/2005,MO 1.2m,6:00,0.51643
Jan 2005,19-20/01/2005,MO 1.2m,6:10,0.52546
Jan 2005,19-20/01/2005,MO 1.2m,6:20,0.53448
Jan 2005,19-20/01/2005,MO 1.2m,6:30,0.49546
Jan 2005,19-20/01/2005,MO 1.2m,6:40,0.49237
Jan 2005,19-20/01/2005,MO 1.2m,6:50,0.59813
Jan 2005,19-20/01/2005,MO 1.2m,7:00,0.66533
Jan 2005,19-20/01/2005,MO 1.2m,7:10,0.55912
Jan 2005,19-20/01/2005,MO 1.2m,7:20,0.54798
Jan 2005,19-20/01/2005,MO 1.2m,7:30,0.59936
Jan 2005,19-20/01/2005,MO 1.2m,7:40,0.60619
Jan 2005,19-20/01/2005,MO 1.2m,7:50,0.64617
Jan 2005,19-20/01/2005,MO 1.2m,8:00,0.67119
Jan 2005,19-20/01/2005,MO 1.2m,8:10,0.68588
Jan 2005,19-20/01/2005,MO 1.2m,8:20,0.6517
Jan 2005,19-20/01/2005,MO 1.2m,8:30,0.62085
Jan 2005,19-20/01/2005,MO 1.2m,8:40,0.60752
Jan 2005,19-20/01/2005,MO 1.2m,8:50,0.65319
Jan 2005,19-20/01/2005,MO 1.2m,9:00,0.66323
Jan 2005,19-20/01/2005,MO 1.2m,9:10,0.71543
Jan 2005,19-20/01/2005,MO 1.2m,9:20,0.67126
Jan 2005,19-20/01/2005,MO 1.2m,9:30,0.64832
Jan 2005,19-20/01/2005,MO 1.2m,9:40,0.5915
Jan 2005,19-20/01/2005,MO 1.2m,9:50,0.56986
Jan 2005,10-11/01/2005,MO 2m,10:00,0.86657
Jan 2005,10-11/01/2005,MO 2m,10:10,0.72579
Jan 2005,10-11/01/2005,MO 2m,10:20,1.0355
Jan 2005,10-11/01/2005,MO 2m,10:30,1.0014
Jan 2005,10-11/01/2005,MO 2m,10:40,1.01979
Jan 2005,10-11/01/2005,MO 2m,10:50,1.07368
Jan 2005,10-11/01/2005,MO 2m,11:00,1.06863
Jan 2005,10-11/01/2005,MO 2m,11:10,1.0671
Jan 2005,10-11/01/2005,MO 2m,11:20,1.06356
Jan 2005,10-11/01/2005,MO 2m,11:30,0.9855
Jan 2005,10-11/01/2005,MO 2m,11:40,0.99261
Jan 2005,10-11/01/2005,MO 2m,11:50,1.09366
Jan 2005,10-11/01/2005,MO 2m,12:00,1.08159
Jan 2005,10-11/01/2005,MO 2m,12:10,1.03863
Jan 2005,10-11/01/2005,MO 2m,12:20,1.0387
Jan 2005,10-11/01/2005,MO 2m,12:30,1.03929
Jan 2005,10-11/01/2005,MO 2m,12:40,1.02261
Jan 2005,10-11/01/2005,MO 2m,12:50,1.01957
Jan 2005,10-11/01/2005,MO 2m,13:00,1.05734
Jan 2005,10-11/01/2005,MO 2m,13:10,1.02426
Jan 2005,10-11/01/2005,MO 2m,13:20,1.01555
Jan 2005,10-11/01/2005,MO 2m,13:30,1.0231
Jan 2005,10-11/01/2005,MO 2m,13:40,0.97666
Jan 2005,10-11/01/2005,MO 2m,13:50,0.99335
Jan 2005,10-11/01/2005,MO 2m,14:00,1.00212
Jan 2005,10-11/01/2005,MO 2m,14:10,1.0258
Jan 2005,10-11/01/2005,MO 2m,14:20,0.99984
Jan 2005,10-11/01/2005,MO 2m,14:30,0.9561
Jan 2005,10-11/01/2005,MO 2m,14:40,1.02236
Jan 2005,10-11/01/2005,MO 2m,14:50,1.03833
Jan 2005,10-11/01/2005,MO 2m,15:00,1.06118
Jan 2005,10-11/01/2005,MO 2m,15:10,1.05429
Jan 2005,10-11/01/2005,MO 2m,15:20,1.01515
Jan 2005,10-11/01/2005,MO 2m,15:30,0.8936
Jan 2005,10-11/01/2005,MO 2m,15:40,1.07201
Jan 2005,10-11/01/2005,MO 2m,15:50,0.9998
Jan 2005,10-11/01/2005,MO 2m,16:00,1.05255
Jan 2005,10-11/01/2005,MO 2m,16:10,1.0608
Jan 2005,10-11/01/2005,MO 2m,16:20,1.0594
Jan 2005,10-11/01/2005,MO 2m,16:30,1.06122
Jan 2005,10-11/01/2005,MO 2m,16:40,1.08097
Jan 2005,10-11/01/2005,MO 2m,16:50,1.07993
Jan 2005,10-11/01/2005,MO 2m,17:00,0.99347
Jan 2005,10-11/01/2005,MO 2m,17:10,0.9761
Jan 2005,10-11/01/2005,MO 2m,17:20,1.06587
Jan 2005,10-11/01/2005,MO 2m,17:30,0.98957
Jan 2005,10-11/01/2005,MO 2m,17:40,0.80265
Jan 2005,10-11/01/2005,MO 2m,17:50,1.08231
Jan 2005,10-11/01/2005,MO 2m,18:00,1.09612
Jan 2005,10-11/01/2005,MO 2m,18:10,1.09208
Jan 2005,10-11/01/2005,MO 2m,18:20,1.10166
Jan 2005,10-11/01/2005,MO 2m,18:30,1.02931
